"","x_0","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","x_59","x_60","x_61","x_62","x_63","x_64","x_65","x_66","x_67","x_68","x_69","x_70","x_71","x_72","x_73","x_74","x_75","x_76","x_77","x_78"
"x_27",0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999972268942855,0.999981260835877,0.999954369628378,0.999981260835877,0.999979912468456,0.999981260835877,0.999981260835877,0.999981260835877,0.999974377447628,0.999981260835877,0.999981260835875,0.999981260835877,0.999981260835877,0.999978953427437,0.999975500400275,1,0.999990945986481,0.999984947729362,0.99998180143222,0.999981369702369,0.999981266983728,0.999627847854814,0.999465654834957,0.999979945080048,0.999981260835877,0.999981260835877,0.999981260835877,0.999981259271855,0.999981260835875,0.99995811564526,0.999981198527145,0.999955675236103,0.999979212672492,0.999959331977831,0.999928489985942,0.999956676912354,0.999958432639423,0.999970551609945,0.999956125532381,0.999947197915987,0.999929595352993,0.999955219249676,0.999958399057911,0.999973584877474,0.999976869576402,0.999981260835877,0.999981260835877,0.999981260835877,0.999981260835877,0.999953651862166,0.999941372343791,0.999945120348066,0.99997178061406,0.999932303715676,0.999947518659766,0.999934908342167,0.999971408796619,0.999980703967382,0.999981260835875,0.99994534228223,0.999957868508252,0.999977319208737,0.999955314316164,0.999945918035882,0.999971462271932,0.999981260835877,0.999981260835877
"x_28",0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.99997609018775,0.999985737789666,0.999957584802132,0.999985737789666,0.999984439329581,0.999985737789666,0.999985737789666,0.999985737789666,0.999978512070506,0.999985737789666,0.99998573778967,0.999985737789666,0.999985737789666,0.999974936318409,0.999975392580224,0.999990945986481,1,0.999979723342949,0.999984766052896,0.99998542152835,0.999985728828542,0.999635928916408,0.999470476506121,0.999984470287691,0.999985737789666,0.999985737789666,0.999985737789666,0.999985736296104,0.99998573778967,0.999960685826873,0.999985664741191,0.999960812714612,0.999983738196915,0.999963323741788,0.999934081969605,0.999960982084023,0.999962674998337,0.999974972852933,0.999959948507644,0.999949855777527,0.999935827894681,0.999959370518975,0.999962358663131,0.999977707285999,0.999980787021336,0.999985737789666,0.999985737789666,0.999985737789666,0.999985737789666,0.99995636293192,0.999943265583703,0.999944885195862,0.99997373214879,0.999937061566883,0.999952519224831,0.999938079094892,0.999975110427152,0.999985094578571,0.99998573778967,0.999948921201298,0.999961074645098,0.999981367761634,0.999959182540219,0.999948828727516,0.99997516031839,0.999985737789666,0.999985737789666
"x_29",0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999985094401872,0.999994806228429,0.99996602843085,0.999994806228429,0.999993558081198,0.999994806228429,0.999994806228429,0.999994806228429,0.9999873011021,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999968289801926,0.99997950103129,0.999984947729362,0.999979723342949,1,0.999993919610889,0.999994517601622,0.999994798049415,0.999652411949516,0.999478726290762,0.999993550204746,0.999994806228429,0.999994806228429,0.999994806228429,0.999994804865219,0.999994806228429,0.999969841482543,0.999994723923572,0.999969958651595,0.999992762908082,0.99997220935771,0.999943775853304,0.999970412822933,0.99997174648183,0.999983793075922,0.999968272887051,0.999957799578394,0.999946255429017,0.999968125771754,0.999970682317848,0.99998658711476,0.999989741206676,0.999994806228429,0.999994806228429,0.999994806228429,0.999994806228429,0.999964217877839,0.999951032231321,0.999953353109173,0.999983167371624,0.999944681955916,0.999960866291378,0.99994718400014,0.99998427152984,0.999994171023365,0.999994806228429,0.999957791102134,0.999970118971884,0.999990469647998,0.999968078623216,0.99995788407464,0.999984217454341,0.999994806228429,0.999994806228429
"x_30",0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999989039849843,0.999999158276351,0.999969484756816,0.999999158276351,0.999997938314516,0.999999158276351,0.999999158276351,0.999999158276351,0.999991421114852,0.999999158276351,0.999999158276352,0.999999158276351,0.999999158276351,0.99996566642162,0.999979670510652,0.99998180143222,0.999984766052896,0.999993919610889,1,0.999998881915616,0.999999150444486,0.999660853012499,0.999482780798084,0.999997938633619,0.999999158276351,0.999999158276351,0.999999158276351,0.999999156970996,0.999999158276352,0.999972897290685,0.999999077317252,0.999974713260193,0.999997135953314,0.999976325992879,0.999948764763108,0.999974674204656,0.999975978291758,0.999988208670538,0.999972134606348,0.999960897555595,0.999951793714094,0.999972253511218,0.999974536451971,0.999990790924713,0.999993776333974,0.999999158276351,0.999999158276351,0.999999158276351,0.999999158276351,0.999967245780842,0.99995355040533,0.999954559914178,0.999986298893593,0.999949123754044,0.999965513671283,0.99995077597181,0.999988233155245,0.999998497245714,0.999999158276352,0.999961687771805,0.999973729062602,0.999994577094383,0.999972180723791,0.999961291661821,0.999988127683481,0.999999158276351,0.999999158276351
"x_31",0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.99998955254638,0.999999725948283,0.999969905429408,0.999999725948283,0.999998506807327,0.999999725948283,0.999999725948283,0.999999725948283,0.999991945105592,0.999999725948283,0.999999725948282,0.999999725948283,0.999999725948283,0.999965347308245,0.999979656693992,0.999981369702369,0.99998542152835,0.999994517601622,0.999998881915616,1,0.999999718160554,0.999661719349501,0.999483336352588,0.999998510645551,0.999999725948283,0.999999725948283,0.999999725948283,0.999999724650286,0.999999725948282,0.99997319430596,0.999999640311525,0.999975356596686,0.999997720358557,0.999976831330979,0.999949499954611,0.999975215465044,0.999976532507928,0.999988749476161,0.999972601349365,0.999961264376702,0.999952582385036,0.999972783575186,0.999975076330093,0.999991282011691,0.999994264799488,0.999999725948283,0.999999725948283,0.999999725948283,0.999999725948283,0.999967638599725,0.999953832218834,0.999954566032405,0.999986467833679,0.999949705430979,0.999966144629443,0.999951189678277,0.999988681303059,0.999999040396911,0.999999725948282,0.999962148474622,0.999974157674665,0.999995081312712,0.999972668165158,0.999961684343913,0.999988586892498,0.999999725948283,0.999999725948283
"x_32",0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999989751783813,0.999999992233487,0.999970105624526,0.999999992233487,0.999998780197001,0.999999992233487,0.999999992233487,0.999999992233487,0.999992189778148,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999965199356026,0.999979686190123,0.999981266983728,0.999985728828542,0.999994798049415,0.999999150444486,0.999999718160554,1,0.999661964512026,0.999483800126414,0.999998780167405,0.999999992233487,0.999999992233487,0.999999992233487,0.999999990938926,0.999999992233487,0.999973347825569,0.999999904241443,0.999975646358081,0.999997979097073,0.999977055870469,0.999949831049833,0.999975461905543,0.999976779294948,0.999988997558491,0.999972860307071,0.999961402476685,0.999952943502742,0.99997302635289,0.999975315568547,0.999991535533903,0.999994499486363,0.999999992233487,0.999999992233487,0.999999992233487,0.999999992233487,0.999967797831967,0.999953934044563,0.999954507464679,0.99998648284499,0.999950019378079,0.9999664540172,0.99995139700847,0.999988916692445,0.999999298174959,0.999999992233487,0.999962359019973,0.999974343611823,0.999995326627944,0.99997289778814,0.99996186133412,0.999988804490473,0.999999992233487,0.999999992233487
"x_33",0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999643921173333,0.999661956549425,0.999606486836954,0.999661956549425,0.999661411721418,0.999661956549425,0.999661956549425,0.999661956549425,0.999626307354797,0.999661956549425,0.999661956549426,0.999661956549425,0.999661956549425,0.999600192117504,0.999626601893403,0.999627847854814,0.999635928916408,0.999652411949516,0.999660853012499,0.999661719349501,0.999661964512026,1,0.999162416319939,0.999661572115593,0.999661956549425,0.999661956549425,0.999661956549425,0.999661951422378,0.999661956549426,0.999609991637766,0.999661775755109,0.999629833853013,0.999659315628437,0.999617236049087,0.999642420398247,0.999633569165884,0.999632300873461,0.999647261491316,0.999618233776791,0.999540430833232,0.999676109018425,0.999613419668535,0.999612880361181,0.999644329757153,0.999650408990348,0.999661956549425,0.999661956549425,0.999661956549425,0.999661956549425,0.999546081317773,0.999527480532594,0.999555090838249,0.999634679458212,0.999556901111336,0.999605033463922,0.999598086684254,0.999645674669954,0.999660917406034,0.999661956549426,0.999610983367379,0.999622478246345,0.999654322543547,0.999624307951493,0.99960225929533,0.999643676682933,0.999661956549425,0.999661956549425
"x_34",0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999474685346531,0.999483807236955,0.999449726284582,0.999483807236955,0.999482826379897,0.999483807236955,0.999483807236955,0.999483807236955,0.999472526697276,0.999483807236955,0.999483807236956,0.999483807236955,0.999483807236955,0.999450021175127,0.999466786630207,0.999465654834957,0.999470476506121,0.999478726290762,0.999482780798084,0.999483336352588,0.999483800126414,0.999162416319939,1,0.999479753911027,0.999483807236955,0.999483807236955,0.999483807236955,0.999483806911239,0.999483807236956,0.999462162668237,0.999483710357147,0.99945913611395,0.999481725366807,0.999460698663496,0.999432276027977,0.99945895621139,0.999459940434294,0.999473221483829,0.999458681725712,0.999432573937114,0.999447428949994,0.999454035070556,0.999455223122652,0.999473293146731,0.999476467515787,0.999483807236955,0.999483807236955,0.999483807236955,0.999483807236955,0.999439695653104,0.999425330307561,0.999432179504272,0.999468326690325,0.999425913475851,0.999447162606722,0.99943399478417,0.999472528133947,0.999483180643701,0.999483807236956,0.999445391079975,0.999457931311255,0.999479096110268,0.999456086516946,0.999445461343286,0.999472119649834,0.999483807236955,0.999483807236955
"x_35",0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999988505026478,0.999998788028186,0.999968750680322,0.999998788028186,0.999997585544841,0.999998788028186,0.999998788028186,0.999998788028186,0.999991037217951,0.999998788028186,0.999998788028189,0.999998788028186,0.999998788028186,0.999963767881426,0.999978332123573,0.999979945080048,0.999984470287691,0.999993550204746,0.999997938633619,0.999998510645551,0.999998780167405,0.999661572115593,0.999479753911027,1,0.999998788028186,0.999998788028186,0.999998788028186,0.999998786718015,0.999998788028189,0.999971920042145,0.99999869897454,0.99997450665181,0.999996815088064,0.999975992147684,0.999948319557528,0.999974288031011,0.999975635133663,0.999987828609013,0.999971838041647,0.999960067168573,0.999951846493386,0.999971789609327,0.999974071833387,0.99999031266116,0.999993278898584,0.999998788028186,0.999998788028186,0.999998788028186,0.999998788028186,0.999966472148985,0.999952562372038,0.999953151214457,0.999985229819803,0.999948786450909,0.999965279978119,0.99995011581424,0.999987645642518,0.99999808815944,0.999998788028189,0.999961134671994,0.99997303413447,0.99999409585144,0.99997166442993,0.999960611736195,0.999987552651863,0.999998788028186,0.999998788028186
"x_36",1,1,1,1,1,1,1,1,1,1,1,1,0.999989757798542,1,0.999970116215651,1,0.999998787869116,1,1,1,0.999992196915164,1,1,1,1,0.99996519505735,0.999979680198836,0.999981260835877,0.999985737789666,0.999994806228429,0.999999158276351,0.999999725948283,0.999999992233487,0.999661956549425,0.999483807236955,0.999998788028186,1,1,1,0.999999998705537,1,0.999973355448976,0.999999912014759,0.999975656316237,0.999997987020804,0.999977061592357,0.999949833720281,0.999975471883609,0.999976789132346,0.999989006227436,0.999972867985815,0.999961411382094,0.999952953202461,0.999973034012721,0.999975320386013,0.999991543984305,0.999994507689797,1,1,1,1,0.999967802480425,0.999953938854599,0.999954512854818,0.999986491737575,0.999950029236227,0.999966462486285,0.999951406147516,0.999988922779937,0.999999305995312,1,0.999962368076392,0.999974351123961,0.999995334763928,0.999972905642042,0.999961867881839,0.999988813176328,1,1
"x_37",1,1,1,1,1,1,1,1,1,1,1,1,0.999989757798542,1,0.999970116215651,1,0.999998787869116,1,1,1,0.999992196915164,1,1,1,1,0.99996519505735,0.999979680198836,0.999981260835877,0.999985737789666,0.999994806228429,0.999999158276351,0.999999725948283,0.999999992233487,0.999661956549425,0.999483807236955,0.999998788028186,1,1,1,0.999999998705537,1,0.999973355448976,0.999999912014759,0.999975656316237,0.999997987020804,0.999977061592357,0.999949833720281,0.999975471883609,0.999976789132346,0.999989006227436,0.999972867985815,0.999961411382094,0.999952953202461,0.999973034012721,0.999975320386013,0.999991543984305,0.999994507689797,1,1,1,1,0.999967802480425,0.999953938854599,0.999954512854818,0.999986491737575,0.999950029236227,0.999966462486285,0.999951406147516,0.999988922779937,0.999999305995312,1,0.999962368076392,0.999974351123961,0.999995334763928,0.999972905642042,0.999961867881839,0.999988813176328,1,1
"x_38",1,1,1,1,1,1,1,1,1,1,1,1,0.999989757798542,1,0.999970116215651,1,0.999998787869116,1,1,1,0.999992196915164,1,1,1,1,0.99996519505735,0.999979680198836,0.999981260835877,0.999985737789666,0.999994806228429,0.999999158276351,0.999999725948283,0.999999992233487,0.999661956549425,0.999483807236955,0.999998788028186,1,1,1,0.999999998705537,1,0.999973355448976,0.999999912014759,0.999975656316237,0.999997987020804,0.999977061592357,0.999949833720281,0.999975471883609,0.999976789132346,0.999989006227436,0.999972867985815,0.999961411382094,0.999952953202461,0.999973034012721,0.999975320386013,0.999991543984305,0.999994507689797,1,1,1,1,0.999967802480425,0.999953938854599,0.999954512854818,0.999986491737575,0.999950029236227,0.999966462486285,0.999951406147516,0.999988922779937,0.999999305995312,1,0.999962368076392,0.999974351123961,0.999995334763928,0.999972905642042,0.999961867881839,0.999988813176328,1,1
"x_39",0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.999989756364582,0.999999998705537,0.999970117038811,0.999999998705537,0.999998786590386,0.999999998705537,0.999999998705537,0.999999998705537,0.99999219572562,0.999999998705537,0.999999998705539,0.999999998705537,0.999999998705537,0.999965193185484,0.99997967860875,0.999981259271855,0.999985736296104,0.999994804865219,0.999999156970996,0.999999724650286,0.999999990938926,0.999661951422378,0.999483806911239,0.999998786718015,0.999999998705537,0.999999998705537,0.999999998705537,1,0.999999998705539,0.999973353746956,0.999999910719164,0.999975654656504,0.999997985700138,0.999977060638668,0.999949831118914,0.999975470220556,0.999976787492737,0.99998900478257,0.999972868863025,0.999961410760124,0.999952950292198,0.999973034893085,0.999975318720227,0.99999154257586,0.999994506322513,0.999999998705537,0.999999998705537,0.999999998705537,0.999999998705537,0.99996780170564,0.999953938484076,0.999954513250379,0.999986490255435,0.999950029318223,0.999966460643345,0.999951403330656,0.999988921333853,0.99999930469188,0.999999998705539,0.999962367429245,0.999974349440482,0.999995333407888,0.999972904764129,0.999961868515965,0.999988811728644,0.999999998705537,0.999999998705537
"x_40",1,1,1,1,1,1,1,1,1,1,1,1,0.999989757798544,1,0.999970116215652,1,0.999998787869118,1,1,1,0.999992196915166,1,1,1,1,0.999965195057351,0.999979680198834,0.999981260835875,0.99998573778967,0.999994806228429,0.999999158276352,0.999999725948282,0.999999992233487,0.999661956549426,0.999483807236956,0.999998788028189,1,1,1,0.999999998705539,1,0.999973355448979,0.999999912014761,0.999975656316237,0.999997987020805,0.999977061592359,0.999949833720281,0.999975471883607,0.999976789132348,0.999989006227435,0.999972867985817,0.999961411382095,0.99995295320246,0.999973034012721,0.999975320386014,0.999991543984305,0.999994507689796,1,1,1,1,0.999967802480426,0.999953938854601,0.999954512854818,0.999986491737577,0.999950029236228,0.999966462486287,0.999951406147516,0.999988922779936,0.999999305995313,1,0.999962368076393,0.999974351123959,0.99999533476393,0.999972905642041,0.999961867881842,0.999988813176329,1,1
"x_41",0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.999972653862913,0.999973355448976,0.999947234617423,0.999973355448976,0.999972108822803,0.999973355448976,0.999973355448976,0.999973355448976,0.999968097792624,0.999973355448976,0.999973355448979,0.999973355448976,0.999973355448976,0.999943353318727,0.99995639753165,0.99995811564526,0.999960685826873,0.999969841482543,0.999972897290685,0.99997319430596,0.999973347825569,0.999609991637766,0.999462162668237,0.999971920042145,0.999973355448976,0.999973355448976,0.999973355448976,0.999973353746956,0.999973355448979,1,0.999973415764968,0.999951864497036,0.999971983473736,0.999952353097457,0.999920354170386,0.999949414671263,0.999950870085013,0.999962524963371,0.999947587025743,0.999943522047454,0.999915048279106,0.999948650459782,0.999952936039771,0.999967332371117,0.999970178597353,0.999973355448976,0.999973355448976,0.999973355448976,0.999973355448976,0.99994917455995,0.999938475730629,0.999944514946361,0.999965676357119,0.999928660080696,0.999941590955791,0.99992897713088,0.99996441250668,0.999972877037791,0.999973355448979,0.999938913244631,0.99995229267477,0.999969918880177,0.999948375340085,0.999941329472894,0.999964897906475,0.999973355448976,0.999973355448976
"x_42",0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999989712102827,0.999999912014759,0.999970050574312,0.999999912014759,0.99999869836735,0.999999912014759,0.999999912014759,0.999999912014759,0.999992116064205,0.999999912014759,0.999999912014761,0.999999912014759,0.999999912014759,0.999965137691826,0.999979621294428,0.999981198527145,0.999985664741191,0.999994723923572,0.999999077317252,0.999999640311525,0.999999904241443,0.999661775755109,0.999483710357147,0.99999869897454,0.999999912014759,0.999999912014759,0.999999912014759,0.999999910719164,0.999999912014761,0.999973415764968,1,0.999975615970613,0.999997920553904,0.999976983846357,0.999949757777937,0.999975397661685,0.9999766880312,0.999988918369663,0.999972767190238,0.99996135619161,0.999952812261177,0.999972974846702,0.999975235624088,0.999991458603522,0.999994438052439,0.999999912014759,0.999999912014759,0.999999912014759,0.999999912014759,0.999967744659532,0.999953900761372,0.999954508736052,0.999986468651611,0.999949967572619,0.999966381205577,0.999951325892471,0.999988840016887,0.999999219988804,0.999999912014761,0.999962287891992,0.999974275512722,0.999995250357925,0.999972830462091,0.999961799748654,0.999988740659414,0.999999912014759,0.999999912014759
"x_43",0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.9999673882972,0.999975656316237,0.99994917389124,0.999975656316237,0.999974390486187,0.999975656316237,0.999975656316237,0.999975656316237,0.999970150794208,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999939093470769,0.999954812660761,0.999955675236103,0.999960812714612,0.999969958651595,0.999974713260193,0.999975356596686,0.999975646358081,0.999629833853013,0.99945913611395,0.99997450665181,0.999975656316237,0.999975656316237,0.999975656316237,0.999975654656504,0.999975656316237,0.999951864497036,0.999975615970613,1,0.999977135997177,0.999955204624959,0.999920841222552,0.999951995384715,0.999953500048156,0.999965290035994,0.999950628985713,0.999943975704135,0.99991791244597,0.999950936506015,0.999955521168392,0.999969311445444,0.999971967868705,0.999975656316237,0.999975656316237,0.999975656316237,0.999975656316237,0.999949172527358,0.999938364290326,0.999938168466547,0.999964635497863,0.999932303805128,0.999944154289726,0.999930148238694,0.999965353342787,0.999974993582865,0.999975656316237,0.999941386004784,0.999952878111054,0.999971573497803,0.999951381322882,0.999942215759213,0.999966267300211,0.999975656316237,0.999975656316237
"x_44",0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999988154733749,0.999997987020804,0.999968487014706,0.999997987020804,0.999996778915251,0.999997987020804,0.999997987020804,0.999997987020804,0.9999903487568,0.999997987020804,0.999997987020805,0.999997987020804,0.999997987020804,0.99996311875063,0.999977730867236,0.999979212672492,0.999983738196915,0.999992762908082,0.999997135953314,0.999997720358557,0.999997979097073,0.999659315628437,0.999481725366807,0.999996815088064,0.999997987020804,0.999997987020804,0.999997987020804,0.999997985700138,0.999997987020805,0.999971983473736,0.999997920553904,0.999977135997177,1,0.999975309777205,0.999947514157246,0.99997350108663,0.999974831876044,0.999987062433843,0.999970994897143,0.99996021429173,0.999949558294148,0.999971196936931,0.999973894048144,0.999989861929809,0.999992784167398,0.999997987020804,0.999997987020804,0.999997987020804,0.999997987020804,0.999966463629422,0.999953015166873,0.999953845396515,0.999985110667351,0.999948778772836,0.999964638693555,0.999949896646502,0.999987034025567,0.999997304807882,0.999997987020805,0.999960756341733,0.999972860745826,0.99999343991868,0.99997122113632,0.999960578632233,0.999987118649571,0.999997987020804,0.999997987020804
"x_45",0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999968557219664,0.999977061592357,0.99994993469268,0.999977061592357,0.999975920926597,0.999977061592357,0.999977061592357,0.999977061592357,0.999983375134666,0.999977061592357,0.999977061592359,0.999977061592357,0.999977061592357,0.999943765935073,0.999957712303139,0.999959331977831,0.999963323741788,0.99997220935771,0.999976325992879,0.999976831330979,0.999977055870469,0.999617236049087,0.999460698663496,0.999975992147684,0.999977061592357,0.999977061592357,0.999977061592357,0.999977060638668,0.999977061592359,0.999952353097457,0.999976983846357,0.999955204624959,0.999975309777205,1,0.999900739378252,0.999960063834846,0.999960902124979,0.999969140660497,0.999958444392493,0.999946986432405,0.999921284453202,0.999953164267268,0.999956029428231,0.999969752243224,0.999972444021829,0.999977061592357,0.999977061592357,0.999977061592357,0.999977061592357,0.999951015887661,0.999939262787002,0.999936687270335,0.999964757289711,0.999936300524119,0.999947506717908,0.999931047754976,0.999965874887236,0.999976333645344,0.999977061592359,0.999944425177846,0.999953334578986,0.999972733628448,0.999956015062047,0.999943628292195,0.999967158466884,0.999977061592357,0.999977061592357
"x_46",0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999936720776122,0.999949833720281,0.999915162365931,0.999949833720281,0.999948484192527,0.999949833720281,0.999949833720281,0.999949833720281,0.999933977892633,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999911905836014,0.999927767135281,0.999928489985942,0.999934081969605,0.999943775853304,0.999948764763108,0.999949499954611,0.999949831049833,0.999642420398247,0.999432276027977,0.999948319557528,0.999949833720281,0.999949833720281,0.999949833720281,0.999949831118914,0.999949833720281,0.999920354170386,0.999949757777937,0.999920841222552,0.999947514157246,0.999900739378252,1,0.999896424993151,0.999899579188824,0.999927055052325,0.999890045405271,0.999898957276071,0.999917730392036,0.999918473149565,0.999918460622904,0.999939230828517,0.999942630608916,0.999949833720281,0.999949833720281,0.999949833720281,0.999949833720281,0.999908679060844,0.999891486737847,0.999897760681179,0.999935617229665,0.999883793293532,0.999909570604383,0.999893911074969,0.999938387198089,0.999949135225164,0.999949833720281,0.999900788652475,0.999919077523947,0.999944356617869,0.999910422457114,0.999900399170383,0.99993541475779,0.999949833720281,0.999949833720281
"x_47",0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999965465212999,0.999975471883609,0.999946124082138,0.999975471883609,0.999974276418035,0.999975471883609,0.999975471883609,0.999975471883609,0.999969987232427,0.999975471883609,0.999975471883607,0.999975471883609,0.999975471883609,0.999940590113009,0.999955206094943,0.999956676912354,0.999960982084023,0.999970412822933,0.999974674204656,0.999975215465044,0.999975461905543,0.999633569165884,0.99945895621139,0.999974288031011,0.999975471883609,0.999975471883609,0.999975471883609,0.999975470220556,0.999975471883607,0.999949414671263,0.999975397661685,0.999951995384715,0.99997350108663,0.999960063834846,0.999896424993151,1,0.99994463374241,0.999961154361172,0.999939129623626,0.999939194372348,0.999925712642565,0.999949349878631,0.999952040698427,0.999967390829858,0.999970228835251,0.999975471883609,0.999975471883609,0.999975471883609,0.999975471883609,0.999944974007564,0.999931873589723,0.999931522943297,0.999962594155994,0.999927599213585,0.999942535733138,0.999927788007204,0.999964540837192,0.999974843603638,0.999975471883607,0.999939411200207,0.999950551006922,0.999970921247834,0.999950278879978,0.999938458376471,0.999964545973522,0.999975471883609,0.999975471883609
"x_48",0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999967247763448,0.999976789132346,0.999948059152693,0.999976789132346,0.999975587066378,0.999976789132346,0.999976789132346,0.999976789132346,0.999971157020412,0.999976789132346,0.999976789132348,0.999976789132346,0.999976789132346,0.99994239818777,0.999956711174851,0.999958432639423,0.999962674998337,0.99997174648183,0.999975978291758,0.999976532507928,0.999976779294948,0.999632300873461,0.999459940434294,0.999975635133663,0.999976789132346,0.999976789132346,0.999976789132346,0.999976787492737,0.999976789132348,0.999950870085013,0.9999766880312,0.999953500048156,0.999974831876044,0.999960902124979,0.999899579188824,0.99994463374241,1,0.999962683017793,0.999941032691377,0.999941211314836,0.999925969556543,0.999951062281107,0.999953691044912,0.999968782902693,0.999971803765032,0.999976789132346,0.999976789132346,0.999976789132346,0.999976789132346,0.999946667711553,0.999933850201997,0.999932723332005,0.999963572176727,0.999930295703849,0.999944668040514,0.999929664863282,0.999965892645054,0.999976093223982,0.999976789132348,0.999941758371937,0.999952135637441,0.999972294004803,0.999952583047598,0.999940943563168,0.99996622357721,0.999976789132346,0.999976789132346
